archivo,Dimension_1,Dimension_2,Dimension_3,Dimension_4,Cluster
puentes_4d.csv,2.35126,3.60202,3.0396,3.54194,1
puentes_4d.csv,3.69578,4.18967,4.37582,4.05451,1
puentes_4d.csv,0.232126,0.0622246,0.299416,-0.670172,1
puentes_4d.csv,3.91173,0.268543,-0.511228,-1.79985,-1
puentes_4d.csv,-0.20736,0.112675,0.0783818,-0.0385355,1
puentes_4d.csv,0.457633,-0.276028,-0.187207,0.541331,1
puentes_4d.csv,1.16423,4.11265,4.29324,5.56867,-1
puentes_4d.csv,3.60761,3.74227,3.71274,3.73769,1
puentes_4d.csv,4.06377,4.36869,3.73243,3.823,1
puentes_4d.csv,0.131529,-0.170442,-0.216117,0.474031,1
puentes_4d.csv,3.6208,4.06409,3.78129,4.11207,1
puentes_4d.csv,0.939271,0.922483,0.954246,0.764019,1
puentes_4d.csv,1.58578,1.48272,1.52975,1.46366,1
puentes_4d.csv,2.83677,1.5262,5.53708,2.9493,-1
puentes_4d.csv,-0.397031,0.248864,-0.228459,0.113311,1
puentes_4d.csv,4.00536,4.1944,4.06544,3.45511,1
puentes_4d.csv,3.69611,3.73184,3.61447,3.72963,1
puentes_4d.csv,-1.95302,2.59744,-0.620187,2.82633,-1
puentes_4d.csv,-0.140865,0.0141719,-0.324124,0.0482668,1
puentes_4d.csv,0.440676,0.403016,0.200764,-0.0425503,1
puentes_4d.csv,1.07283,1.2972,1.17896,1.25247,1
puentes_4d.csv,0.39966,-0.117488,0.0632749,-0.019223,1
puentes_4d.csv,0.00843353,-0.324688,0.0558855,-0.114381,1
puentes_4d.csv,-0.226931,0.096506,0.228285,0.0970407,1
puentes_4d.csv,-0.0494014,0.232298,-0.0740485,-0.109602,1
puentes_4d.csv,3.61975,3.71244,3.75767,4.06357,1
puentes_4d.csv,3.80887,-1.03273,4.86269,5.90073,-1
puentes_4d.csv,0.221211,0.44722,-0.28075,0.352749,1
puentes_4d.csv,3.24665,3.28973,3.27489,3.24214,1
puentes_4d.csv,4.90857,0.51095,3.67059,2.66477,-1
puentes_4d.csv,1.40852,1.19903,1.31342,1.21707,1
puentes_4d.csv,4.31513,4.07397,4.57997,3.5604,1
puentes_4d.csv,4.76709,3.77388,3.85076,3.9639,1
puentes_4d.csv,4.20026,4.03014,3.99622,4.06597,1
puentes_4d.csv,4.07052,3.55079,3.76305,3.64661,1
puentes_4d.csv,-0.292973,0.283446,0.119969,-0.262244,1
puentes_4d.csv,0.906521,3.89003,0.299134,1.59955,-1
puentes_4d.csv,1.14443,5.47177,3.8129,0.356324,-1
puentes_4d.csv,1.11207,0.208786,3.18596,3.94105,-1
puentes_4d.csv,4.29059,3.94956,4.76567,4.37765,1
puentes_4d.csv,2.67307,3.63694,5.76812,5.10329,-1
puentes_4d.csv,1.5515,1.34701,1.47131,1.37337,1
puentes_4d.csv,2.05605,2.0461,2.02413,2.14088,1
puentes_4d.csv,0.528256,0.626449,0.404899,0.556175,1
puentes_4d.csv,3.9698,4.46848,3.73737,4.31344,1
puentes_4d.csv,0.190051,4.46623,0.331413,-0.904322,-1
puentes_4d.csv,3.69992,3.51928,3.76989,4.26164,1
puentes_4d.csv,-0.54421,0.0345719,0.348789,0.198543,1
puentes_4d.csv,4.08445,3.43635,4.65298,3.94826,1
puentes_4d.csv,-0.0919306,-0.0653771,0.4326,-0.180175,1
puentes_4d.csv,3.43843,3.44646,3.32741,3.39261,1
puentes_4d.csv,3.84064,3.91707,3.34921,3.9227,1
puentes_4d.csv,-0.559165,-0.368991,-0.0972706,-0.0929253,1
puentes_4d.csv,-0.863136,3.61064,0.92003,5.14496,-1
puentes_4d.csv,2.07751,0.451654,1.45077,2.58022,-1
puentes_4d.csv,-0.500272,0.616134,0.0349808,-0.0291279,1
puentes_4d.csv,1.19513,3.28539,-0.811165,3.3591,-1
puentes_4d.csv,-0.0678631,-0.489149,0.0503915,0.175974,1
puentes_4d.csv,-0.106473,-0.204761,-0.496109,0.376001,1
puentes_4d.csv,0.214732,0.175367,0.110424,0.307819,1
puentes_4d.csv,3.94192,3.94998,4.27176,4.2377,1
puentes_4d.csv,5.42462,-0.439514,2.89415,4.83835,-1
puentes_4d.csv,-0.334512,-0.435205,-0.141759,0.366171,1
puentes_4d.csv,3.76155,4.13466,4.05937,3.73325,1
puentes_4d.csv,-0.105422,0.3858,-0.0762901,-0.21027,1
puentes_4d.csv,3.76104,4.21363,3.6672,4.20754,1
puentes_4d.csv,4.20466,4.5104,3.74801,4.05382,1
puentes_4d.csv,3.99346,4.39277,3.89238,3.9296,1
puentes_4d.csv,0.017983,0.0982021,-0.11369,0.204671,1
puentes_4d.csv,1.22289,1.40035,-1.40462,5.19004,-1
puentes_4d.csv,3.99517,4.2241,3.92265,4.16849,1
puentes_4d.csv,-0.164526,0.319615,-0.157177,0.163796,1
puentes_4d.csv,4.394,4.02041,4.22364,4.21602,1
puentes_4d.csv,2.12325,-0.700859,0.144393,-0.0716572,-1
puentes_4d.csv,4.43229,4.57985,4.58237,4.01666,1
puentes_4d.csv,0.481384,0.246665,-0.297481,0.092959,1
puentes_4d.csv,0.30372,-0.10997,-0.0184451,-0.448533,1
puentes_4d.csv,0.551457,-0.282546,0.182822,-0.265801,1
puentes_4d.csv,-0.331916,0.11002,0.307172,-0.0630169,1
puentes_4d.csv,0.171309,0.232622,0.182008,0.305539,1
puentes_4d.csv,4.50289,4.1562,4.27163,3.98704,1
puentes_4d.csv,4.47761,4.06,3.97063,3.84855,1
puentes_4d.csv,3.12985,3.12937,2.96448,3.02919,1
puentes_4d.csv,3.50304,3.43584,3.39055,3.45363,1
puentes_4d.csv,2.55583,2.73721,2.63537,2.65601,1
puentes_4d.csv,0.020464,0.37761,0.0105539,-0.00961423,1
puentes_4d.csv,3.26256,3.40205,3.32443,3.36494,1
puentes_4d.csv,-1.30908,5.72716,-1.62591,-1.53633,-1
puentes_4d.csv,0.29554,0.414544,0.210945,0.424144,1
puentes_4d.csv,4.14148,3.7544,3.9484,4.14899,1
puentes_4d.csv,0.294035,-0.164723,-0.203933,0.103864,1
puentes_4d.csv,3.947,4.13453,4.23625,4.26602,1
puentes_4d.csv,0.248352,-0.0421285,0.118677,-0.234273,1
puentes_4d.csv,-0.189143,0.155366,0.287397,-0.362888,1
puentes_4d.csv,4.03923,4.46877,3.59734,3.53297,1
puentes_4d.csv,2.34061,2.35606,2.37703,2.25221,1
puentes_4d.csv,-0.283467,-0.474018,-0.114626,0.161377,1
puentes_4d.csv,4.37308,4.09112,4.25977,3.94862,1
puentes_4d.csv,3.69875,3.89282,3.76029,4.17859,1
puentes_4d.csv,0.127844,-0.481623,-0.128304,0.372861,1
puentes_4d.csv,2.46339,2.49504,2.5275,2.52793,1
puentes_4d.csv,3.87458,4.31294,4.0703,3.51422,1
puentes_4d.csv,0.0114516,-0.466668,0.0230041,-0.706742,1
puentes_4d.csv,3.86055,4.32078,3.76384,4.28277,1
puentes_4d.csv,-0.198465,-0.278913,-0.207775,-0.0172398,1
puentes_4d.csv,-0.209097,-0.330427,-0.106624,-0.355463,1
puentes_4d.csv,2.48033,1.46482,5.92834,-0.879817,-1
puentes_4d.csv,3.72135,3.86374,3.71491,3.89766,1
puentes_4d.csv,4.2686,4.31032,4.48911,3.90531,1
puentes_4d.csv,4.00003,4.48532,3.76211,3.91826,1
puentes_4d.csv,4.23164,4.0999,4.04556,3.75999,1
puentes_4d.csv,5.23156,5.4872,1.16141,2.89249,-1
puentes_4d.csv,-0.0533698,0.161641,-0.27159,-0.0265576,1
puentes_4d.csv,0.0372682,0.354699,0.28283,0.0609133,1
puentes_4d.csv,-0.104388,0.188095,-0.462761,-0.141714,1
puentes_4d.csv,1.86595,2.00082,5.113,-1.07489,-1
puentes_4d.csv,4.07787,3.67235,3.90071,4.44905,1
puentes_4d.csv,-0.568553,0.0263191,-0.0101068,0.0539255,1
puentes_4d.csv,1.08146,0.97548,0.909789,1.02804,1
puentes_4d.csv,4.29697,3.97888,3.94364,3.78582,1
puentes_4d.csv,-0.270003,-0.279301,-0.366821,-0.117993,1
puentes_4d.csv,3.96028,4.11566,4.21597,4.05142,1
puentes_4d.csv,3.81167,4.00628,3.5916,3.51737,1
puentes_4d.csv,3.58867,3.58297,3.46566,3.39433,1
puentes_4d.csv,0.166157,-0.159202,0.413177,-0.0429528,1
puentes_4d.csv,4.00192,3.90521,4.40974,3.94128,1
puentes_4d.csv,2.17314,2.26835,2.26814,2.23864,1
puentes_4d.csv,3.88748,4.23073,3.46637,3.81636,1
puentes_4d.csv,0.267716,-0.504535,-0.167892,-0.607291,1
puentes_4d.csv,3.7705,3.46708,4.32656,4.17638,1
puentes_4d.csv,-0.150545,0.111356,0.157508,-0.381941,1
puentes_4d.csv,3.45205,3.81195,4.14181,4.00664,1
puentes_4d.csv,1.71087,3.32523,2.46152,3.87137,1
puentes_4d.csv,3.9764,3.96907,3.39331,3.45973,1
puentes_4d.csv,1.60273,1.55974,1.8051,1.71467,1
puentes_4d.csv,4.16097,4.70412,3.53349,3.28836,1
puentes_4d.csv,0.385266,-0.0409465,-0.645635,0.0435584,1
puentes_4d.csv,1.38822,1.36061,1.22417,1.29944,1
puentes_4d.csv,2.95197,2.87863,2.90879,2.83774,1
puentes_4d.csv,3.18973,3.30674,3.19524,3.24844,1
puentes_4d.csv,0.092705,0.0853342,-0.0947138,-0.219203,1
puentes_4d.csv,-0.0852741,-0.0129125,-0.0158404,-0.0462616,1
puentes_4d.csv,0.296229,0.0832346,0.228327,0.132999,1
puentes_4d.csv,-0.131902,0.326466,0.26633,-0.352281,1
puentes_4d.csv,0.391724,-0.2026,0.0468958,-0.117969,1
puentes_4d.csv,4.47514,5.12874,1.9558,1.39426,-1
puentes_4d.csv,3.87134,3.9221,3.97262,4.07506,1
puentes_4d.csv,4.1613,-1.26813,2.55468,-0.418674,-1
puentes_4d.csv,-0.0289173,-0.58264,-0.100978,-0.517767,1
puentes_4d.csv,1.4576,1.37036,1.46269,1.42183,1
puentes_4d.csv,5.26303,2.15967,-0.897705,1.90889,-1
puentes_4d.csv,4.31269,4.06762,4.21856,3.86793,1
puentes_4d.csv,3.74136,3.81891,4.22395,3.66964,1
puentes_4d.csv,3.31425,4.70806,4.07778,4.07708,1
puentes_4d.csv,3.79161,3.98247,4.19151,3.97539,1
puentes_4d.csv,3.7059,3.97889,3.93947,3.75287,1
puentes_4d.csv,0.192616,-0.593366,0.213679,0.779491,1
puentes_4d.csv,1.78715,1.81272,1.69579,1.80466,1
puentes_4d.csv,0.230746,-0.204699,0.0149014,-0.524289,1
puentes_4d.csv,-0.24231,-0.382823,0.166088,0.166162,1
puentes_4d.csv,0.296071,0.354708,0.321805,0.325569,1
puentes_4d.csv,4.03559,3.80242,4.62271,4.21382,1
puentes_4d.csv,2.73815,3.01159,2.87599,2.99648,1
puentes_4d.csv,0.268817,0.110886,-0.228388,0.00109355,1
puentes_4d.csv,0.377921,-0.0493987,0.276919,-0.2466,1
puentes_4d.csv,-1.88891,-0.913419,-0.0210023,5.53271,-1
puentes_4d.csv,0.113621,-0.190695,-0.497253,-0.4002,1
puentes_4d.csv,3.98666,3.98983,3.98823,3.94657,1
puentes_4d.csv,2.61554,-0.351428,1.50099,4.87415,-1
puentes_4d.csv,4.02964,3.69379,4.214,4.23146,1
puentes_4d.csv,3.27718,3.40031,3.36864,3.23757,1
puentes_4d.csv,4.01948,3.66915,3.86876,4.83052,1
puentes_4d.csv,5.90963,4.22543,1.85442,4.88862,-1
puentes_4d.csv,3.88692,4.09585,4.13714,3.50093,1
puentes_4d.csv,3.97197,4.4952,3.7465,4.11875,1
puentes_4d.csv,0.240066,0.164786,0.18724,0.114624,1
puentes_4d.csv,0.273438,-0.412349,-0.16412,-2.2658e-05,1
puentes_4d.csv,3.95945,4.33873,4.1633,4.30604,1
puentes_4d.csv,3.72125,3.85455,4.03916,4.54095,1
puentes_4d.csv,-0.221743,0.0861643,0.108361,0.32496,1
puentes_4d.csv,3.94445,4.15122,4.40637,3.72761,1
puentes_4d.csv,3.7619,3.87502,4.16631,4.0063,1
puentes_4d.csv,4.08479,4.14397,4.27743,4.01722,1
puentes_4d.csv,0.312701,-0.631479,0.0287761,0.240279,1
puentes_4d.csv,4.52384,4.26027,4.0278,4.26284,1
puentes_4d.csv,2.17525,-0.532854,2.62736,3.07556,-1
puentes_4d.csv,0.90986,1.02011,1.05884,1.10403,1
puentes_4d.csv,-0.326595,0.305284,0.262232,-0.0662838,1
puentes_4d.csv,0.101577,-0.00354915,0.71771,0.123874,1
puentes_4d.csv,-0.269289,0.881161,5.47608,-0.0315661,-1
puentes_4d.csv,3.52778,4.18541,3.50569,3.96562,1
puentes_4d.csv,5.99362,5.54703,3.79074,2.60779,-1
puentes_4d.csv,0.191816,4.91854,2.61187,5.27149,-1
puentes_4d.csv,4.39028,3.7208,3.74461,4.04098,1
puentes_4d.csv,3.8612,4.01702,3.94758,3.98363,1
puentes_4d.csv,1.77701,1.76433,1.7047,1.74409,1
puentes_4d.csv,0.0225593,-0.216228,0.0401775,-0.00553865,1
puentes_4d.csv,-0.0388031,0.15088,0.22304,-0.255215,1
puentes_4d.csv,0.445116,0.0906489,-0.072525,-0.421788,1
puentes_4d.csv,3.97519,4.13339,4.56892,4.07127,1
puentes_4d.csv,0.00406786,-0.257906,0.486459,0.349578,1
puentes_4d.csv,4.15575,4.15844,4.00997,3.68326,1
puentes_4d.csv,1.8186,1.94479,1.8632,1.91714,1
puentes_4d.csv,-1.91102,2.86332,-0.0171498,1.28659,-1
puentes_4d.csv,3.91138,3.78982,4.12086,3.75257,1
puentes_4d.csv,-0.0482394,0.855212,0.146596,0.0451431,1
puentes_4d.csv,2.82227,2.70061,2.67989,2.6807,1
puentes_4d.csv,3.41833,3.51859,3.48394,3.5734,1
puentes_4d.csv,4.02459,4.36821,3.91636,4.04208,1
puentes_4d.csv,5.58891,0.308203,0.391756,-1.15618,-1
puentes_4d.csv,-0.238393,-0.277326,0.422453,0.185615,1
puentes_4d.csv,0.175595,-0.344258,0.160053,-0.124686,1
puentes_4d.csv,2.65694,2.73076,2.81057,2.849,1
puentes_4d.csv,0.0545922,0.171853,-0.251734,0.0577346,1
puentes_4d.csv,-0.44292,0.171189,0.202651,-0.123153,1
puentes_4d.csv,-0.181686,3.79769,5.64211,-1.52292,-1
puentes_4d.csv,-0.231813,0.238459,0.0942816,-0.39788,1
puentes_4d.csv,-0.437139,-0.929339,2.86872,1.05022,-1
puentes_4d.csv,-0.0876012,-0.0350795,-0.0307173,-0.681785,1
puentes_4d.csv,-0.56235,-0.404667,0.327203,0.207523,1
puentes_4d.csv,3.86482,4.18288,4.35212,4.26154,1
puentes_4d.csv,-0.140746,-0.274499,0.0586461,0.0206795,1
puentes_4d.csv,-0.511655,1.16859,-1.9255,-0.725398,-1
puentes_4d.csv,2.75882,2.68215,2.72863,2.806,1
puentes_4d.csv,0.83317,0.910766,0.80834,0.875512,1
puentes_4d.csv,4.06124,-1.05092,3.94284,-0.511078,-1
puentes_4d.csv,3.7424,3.93713,3.88153,3.63973,1
puentes_4d.csv,4.32982,3.91528,4.10215,4.09164,1
puentes_4d.csv,5.55672,-0.181793,3.38022,2.11517,-1
puentes_4d.csv,4.05091,4.45724,3.97053,4.32304,1
puentes_4d.csv,0.501983,0.524951,0.545568,0.46523,1
puentes_4d.csv,3.80749,4.19411,4.07541,4.24355,1
puentes_4d.csv,4.23507,3.71429,3.6035,4.37834,1
puentes_4d.csv,4.12632,3.51741,4.24902,3.60937,1
puentes_4d.csv,0.523114,-0.239419,0.00890497,0.320795,1
puentes_4d.csv,-0.287275,0.61694,-0.566548,-0.338499,1
puentes_4d.csv,1.61199,2.90125,2.31631,2.7086,1
puentes_4d.csv,1.02278,1.14346,1.00368,1.00679,1
puentes_4d.csv,3.93774,4.33349,4.06385,4.02069,1
puentes_4d.csv,4.32907,3.90083,4.02627,3.5742,1
puentes_4d.csv,5.75482,-0.932687,0.243378,3.69303,-1
puentes_4d.csv,0.123997,-0.305692,0.0262227,-0.0584645,1
puentes_4d.csv,3.60049,3.60739,3.51221,3.73152,1
puentes_4d.csv,-1.35039,2.42969,1.86346,4.17173,-1
puentes_4d.csv,-0.315684,0.0970784,0.541076,0.519589,1
puentes_4d.csv,0.287274,-0.705708,-0.0624157,0.255216,1
puentes_4d.csv,0.0875308,-0.537234,0.062395,-0.494639,1
puentes_4d.csv,0.379388,-0.426064,-0.259949,-0.200042,1
puentes_4d.csv,4.37006,3.61801,3.63342,3.6407,1
puentes_4d.csv,4.14567,4.32646,4.18869,4.25399,1
puentes_4d.csv,2.06537,0.180386,-1.67224,3.79434,-1
puentes_4d.csv,0.0241242,-0.0977375,-0.508036,-0.078946,1
puentes_4d.csv,3.67371,4.35584,4.11,4.31983,1
puentes_4d.csv,0.32686,-0.021157,0.320448,0.102977,1
puentes_4d.csv,4.13695,4.20163,4.44233,3.90481,1
puentes_4d.csv,3.03632,1.44275,2.14653,1.50139,-1
puentes_4d.csv,3.93519,4.19655,3.87733,3.92282,1
puentes_4d.csv,-0.34216,0.0257691,0.178212,-0.2323,1
puentes_4d.csv,-0.00420412,0.380927,-0.309097,-0.0275608,1
puentes_4d.csv,3.87889,4.20024,3.55275,4.01035,1
puentes_4d.csv,2.50717,2.51901,2.52931,2.57207,1
puentes_4d.csv,1.27584,1.28991,1.26185,1.3678,1
puentes_4d.csv,-0.340706,-0.197653,-0.0549995,0.136285,1
puentes_4d.csv,1.94723,2.06625,2.01423,2.13918,1
puentes_4d.csv,0.493898,0.33401,0.382378,0.501778,1
puentes_4d.csv,3.34651,4.42508,4.05569,3.57114,1
puentes_4d.csv,0.324275,0.764361,-0.0286236,-0.0545586,1
puentes_4d.csv,-0.039773,0.311149,-0.455498,-0.0543564,1
puentes_4d.csv,2.1587,2.21103,2.19772,2.34418,1
puentes_4d.csv,3.38819,4.19286,3.93936,4.13558,1
puentes_4d.csv,3.78227,4.21867,3.6466,4.14894,1
puentes_4d.csv,-0.288976,-0.0742864,-0.789431,0.377616,1
puentes_4d.csv,1.64924,1.59627,1.48004,1.47392,1
puentes_4d.csv,5.41684,-1.38259,-1.19822,-1.30369,-1
puentes_4d.csv,4.57944,3.82738,4.04962,4.01537,1
puentes_4d.csv,3.8616,4.13997,3.86676,3.98591,1
puentes_4d.csv,0.394403,4.17989,4.03081,3.52816,-1
puentes_4d.csv,-0.436083,0.234619,0.0411753,0.123633,1
puentes_4d.csv,-0.0463152,-0.386279,0.192856,-0.117421,1
puentes_4d.csv,0.855593,0.884651,0.693978,0.792347,1
puentes_4d.csv,4.06526,4.24661,3.93875,3.74566,1
puentes_4d.csv,4.17673,4.37944,3.86828,3.91666,1
puentes_4d.csv,4.02775,3.70277,4.21545,4.28394,1
puentes_4d.csv,1.01668,5.86742,4.48281,-0.290667,-1
puentes_4d.csv,3.96439,3.69493,3.5185,4.19128,1
puentes_4d.csv,0.48886,0.0197419,0.0388157,-0.378763,1
puentes_4d.csv,3.74743,3.70578,3.92308,3.66119,1
puentes_4d.csv,0.201977,-0.240081,-0.0358458,0.20736,1
puentes_4d.csv,-0.0827358,-0.165632,0.0362242,0.224465,1
puentes_4d.csv,-0.50404,-0.0192773,-0.319868,0.0350406,1
puentes_4d.csv,2.12651,2.05572,2.02111,2.07064,1
puentes_4d.csv,4.38755,3.5124,4.47293,4.10892,1
puentes_4d.csv,-0.858247,-1.25991,0.229235,2.63346,-1
puentes_4d.csv,-0.155495,5.78348,4.0046,3.6793,-1
puentes_4d.csv,4.2307,4.60825,1.96718,5.54647,-1
puentes_4d.csv,5.82186,-1.09651,3.75784,4.70697,-1
puentes_4d.csv,4.45694,4.60039,3.95649,4.095,1
puentes_4d.csv,0.174994,0.576768,0.658084,4.67539,-1
puentes_4d.csv,2.15671,2.24058,2.3698,2.18339,1
puentes_4d.csv,0.66109,0.626403,0.678054,0.604892,1
puentes_4d.csv,3.18864,3.27058,3.16916,3.22318,1
puentes_4d.csv,4.10089,4.01258,3.68997,3.9774,1
puentes_4d.csv,3.89463,3.79962,3.7793,3.84045,1
puentes_4d.csv,0.717426,0.787738,0.767533,0.755717,1
puentes_4d.csv,3.52229,4.10815,4.37225,4.18656,1
puentes_4d.csv,-0.222244,0.0218722,0.120926,0.441579,1
puentes_4d.csv,-0.582645,0.425619,0.0485131,0.211494,1
puentes_4d.csv,0.721423,0.649372,0.643889,0.678651,1
puentes_4d.csv,0.0497871,0.480572,0.0176062,0.319327,1
puentes_4d.csv,5.06097,5.53142,2.63453,-0.439968,-1
puentes_4d.csv,3.64059,3.55358,3.51395,4.08432,1
puentes_4d.csv,1.40086,1.76759,4.54883,-1.1749,-1
puentes_4d.csv,3.73837,3.98361,3.91175,3.98092,1
puentes_4d.csv,4.29616,3.86106,4.28024,4.5661,1
puentes_4d.csv,4.40871,3.85973,3.98624,3.91012,1
puentes_4d.csv,0.183982,-0.0469338,-0.0897992,0.378077,1
puentes_4d.csv,-0.516465,3.64399,1.52121,-1.25491,-1
puentes_4d.csv,-0.0993385,0.450774,-0.836434,-0.476162,1
puentes_4d.csv,-0.0937932,0.223168,0.0908734,-0.613987,1
puentes_4d.csv,1.96031,1.37941,-1.73906,5.85244,-1
puentes_4d.csv,-0.264352,-0.197825,-0.00887646,0.103698,1
puentes_4d.csv,-0.540687,-0.167647,-0.175995,-0.139972,1
puentes_4d.csv,3.34432,5.98821,0.0639903,-1.6734,-1
puentes_4d.csv,0.0598746,-0.0378353,0.0591057,-0.969317,1
puentes_4d.csv,-1.66816,-0.794235,4.9882,1.39304,-1
puentes_4d.csv,3.79302,3.70091,3.73726,3.64818,1
puentes_4d.csv,-1.19125,-0.332958,1.5289,2.10112,-1
puentes_4d.csv,-1.91575,2.05065,5.61821,3.70733,-1
puentes_4d.csv,3.63326,4.09914,2.26237,3.77686,-1
puentes_4d.csv,-0.747896,5.13152,4.77358,-0.736703,-1
puentes_4d.csv,1.51672,1.68783,1.67134,1.71323,1
puentes_4d.csv,4.08345,4.07089,3.83531,4.42392,1
puentes_4d.csv,4.16384,4.24377,3.91528,4.21808,1
puentes_4d.csv,0.816174,0.815256,0.759934,0.936786,1
puentes_4d.csv,2.56688,3.7737,3.35713,-1.12061,-1
puentes_4d.csv,0.0115341,-0.28455,0.484014,0.114276,1
puentes_4d.csv,-0.196053,0.200426,-0.0646231,0.0557936,1
puentes_4d.csv,2.51567,2.63539,2.63454,2.59343,1
puentes_4d.csv,-0.142006,0.313757,-0.180702,-0.113919,1
puentes_4d.csv,2.17731,3.55327,0.632242,-1.9883,-1
puentes_4d.csv,-0.00751804,-0.220879,-0.215246,-0.291767,1
puentes_4d.csv,-0.35949,0.0598572,0.140532,-0.249346,1
puentes_4d.csv,-0.0794959,-0.267959,0.557542,0.0175613,1
puentes_4d.csv,2.3386,2.29593,2.3692,2.49007,1
puentes_4d.csv,0.470218,0.159646,-0.0341713,-0.40389,1
puentes_4d.csv,-0.00738779,0.0102426,0.0538648,-0.558593,1
puentes_4d.csv,4.54614,3.76449,4.16426,3.62831,1
puentes_4d.csv,0.99316,0.519203,1.52198,4.78832,-1
puentes_4d.csv,3.24013,4.59294,0.956474,4.21937,-1
puentes_4d.csv,3.6544,3.43408,4.26951,4.27164,1
puentes_4d.csv,-0.2453,-0.403907,-0.112725,-0.413917,1
puentes_4d.csv,3.53768,3.23401,4.28111,4.53712,1
puentes_4d.csv,4.07697,5.91116,4.62828,-0.288229,-1
puentes_4d.csv,4.38673,4.22882,4.05457,4.24144,1
puentes_4d.csv,1.73383,-0.886864,1.38362,-0.5709,-1
puentes_4d.csv,2.20436,2.10169,2.12709,2.27073,1
puentes_4d.csv,2.42316,2.41566,2.45553,2.38217,1
puentes_4d.csv,1.35393,1.72792,2.04618,2.22497,1
puentes_4d.csv,0.89209,0.796735,0.728746,0.823164,1
puentes_4d.csv,3.40687,3.60794,3.42031,3.5916,1
puentes_4d.csv,2.41922,2.30319,2.38751,2.07891,1
puentes_4d.csv,0.173612,0.0113661,0.242843,0.19877,1
puentes_4d.csv,3.512,3.85932,4.21734,3.79402,1
puentes_4d.csv,4.0189,4.21043,3.78179,4.15077,1
puentes_4d.csv,4.09366,3.88223,4.08093,3.3784,1
puentes_4d.csv,1.58602,-0.435908,2.81479,3.56561,-1
puentes_4d.csv,4.13563,4.24766,4.07674,3.41415,1
puentes_4d.csv,3.81043,4.30579,3.64912,3.49428,1
puentes_4d.csv,-0.19724,0.218881,-0.33533,-0.181331,1
puentes_4d.csv,0.0643758,-0.120648,0.234732,-0.0469079,1
puentes_4d.csv,3.69437,3.81678,3.82902,4.3452,1
puentes_4d.csv,0.433553,0.252793,0.405023,0.268654,1
puentes_4d.csv,3.8467,4.80484,3.53805,3.90219,1
puentes_4d.csv,4.06609,3.82929,3.60445,3.94535,1
puentes_4d.csv,2.89018,4.79184,0.640124,0.933578,-1
puentes_4d.csv,3.73373,3.83295,4.49612,3.26,1
puentes_4d.csv,-0.950117,-0.214197,-0.333709,-0.376255,1
puentes_4d.csv,0.0304401,-0.126505,-0.207877,-0.233482,1
puentes_4d.csv,2.82165,2.92025,2.90273,2.99047,1
puentes_4d.csv,4.31733,4.04344,3.72021,3.94551,1
puentes_4d.csv,0.193591,-0.0127959,0.0667583,-0.0813106,1
puentes_4d.csv,0.487526,-0.108945,0.362259,0.262898,1
puentes_4d.csv,-0.625738,0.262657,-1.50572,0.666825,1
puentes_4d.csv,5.77832,-0.943688,4.78359,2.01451,-1
puentes_4d.csv,2.94645,2.87427,2.82151,2.79258,1
puentes_4d.csv,0.549872,-0.188916,-0.172885,0.241331,1
puentes_4d.csv,3.19665,0.294001,2.33641,5.0569,-1
puentes_4d.csv,1.82317,1.85694,2.00811,1.86741,1
puentes_4d.csv,1.37551,-1.60545,3.11928,3.12294,-1
puentes_4d.csv,-0.0447873,0.596029,-0.202641,-0.0887487,1
puentes_4d.csv,-1.75043,4.09734,0.00689576,2.03877,-1
puentes_4d.csv,2.83001,-1.41223,1.99364,1.69188,-1
puentes_4d.csv,-0.244873,5.39005,5.65945,2.31884,-1
puentes_4d.csv,0.119118,0.575858,-0.39842,0.164909,1
puentes_4d.csv,1.80508,1.8066,1.58422,1.72513,1
puentes_4d.csv,0.0646109,0.305665,-0.416171,0.367636,1
puentes_4d.csv,5.40285,-1.43621,-0.91512,3.82752,-1
puentes_4d.csv,-0.0597983,0.294302,-0.361682,-0.306201,1
puentes_4d.csv,-0.185091,-0.356066,0.123801,-0.189752,1
puentes_4d.csv,3.88236,4.00176,4.01317,3.8727,1
puentes_4d.csv,-0.840017,5.13808,4.03904,-0.769224,-1
puentes_4d.csv,3.0862,3.12988,3.06866,2.99815,1
puentes_4d.csv,0.295448,-0.13921,-0.021618,-0.0315805,1
puentes_4d.csv,0.0986587,-0.48951,-0.0317091,0.215554,1
puentes_4d.csv,0.0703781,-0.0601923,-0.0993036,-0.0726578,1
puentes_4d.csv,1.88211,2.09034,1.95369,2.08505,1
puentes_4d.csv,2.66644,4.79201,3.08263,2.07721,-1
puentes_4d.csv,3.01339,3.02839,2.91183,2.8699,1
puentes_4d.csv,3.56279,4.02396,3.77807,3.92592,1
puentes_4d.csv,0.492421,0.345707,-0.180543,-0.364699,1
puentes_4d.csv,-0.0510253,0.0554789,0.678536,0.337632,1
puentes_4d.csv,4.55267,2.37949,5.20913,2.93374,-1
puentes_4d.csv,2.37081,4.35671,4.38255,3.18199,1
puentes_4d.csv,3.80673,4.69521,4.65512,3.51131,1
puentes_4d.csv,-1.34768,1.27911,-0.0583038,2.77317,-1
puentes_4d.csv,-0.83203,-0.978362,1.38393,5.32819,-1
puentes_4d.csv,0.295942,0.298142,0.00612563,-0.174555,1
